genero,distancia_prova,fase,atleta,nacionalidade,distancia_parcial,tempo_acumulado_seg,tempo_parcial_seg,percentual_tempo,velocidade_relativa
Women's,800,Heats,BARROWMAN Harper,CAY,50,31.51,31.51,5.62,111.28
Women's,800,Heats,BARROWMAN Harper,CAY,100,65.55,34.04,6.07,103.01
Women's,800,Heats,BARROWMAN Harper,CAY,150,100.32,34.77,6.2,100.85
Women's,800,Heats,BARROWMAN Harper,CAY,200,134.94,34.62,6.17,101.28
Women's,800,Heats,BARROWMAN Harper,CAY,250,170.11,35.17,6.27,99.7
Women's,800,Heats,BARROWMAN Harper,CAY,300,205.29,35.18,6.27,99.67
Women's,800,Heats,BARROWMAN Harper,CAY,350,240.64,35.35,6.3,99.19
Women's,800,Heats,BARROWMAN Harper,CAY,400,275.59,34.95,6.23,100.33
Women's,800,Heats,BARROWMAN Harper,CAY,450,311.14,35.55,6.34,98.63
Women's,800,Heats,BARROWMAN Harper,CAY,500,346.76,35.62,6.35,98.44
Women's,800,Heats,BARROWMAN Harper,CAY,550,382.67,35.91,6.4,97.65
Women's,800,Heats,BARROWMAN Harper,CAY,600,418.02,35.35,6.3,99.19
Women's,800,Heats,BARROWMAN Harper,CAY,650,454.08,36.06,6.43,97.24
Women's,800,Heats,BARROWMAN Harper,CAY,700,490.31,36.23,6.46,96.78
Women's,800,Heats,BARROWMAN Harper,CAY,750,526.81,36.5,6.51,96.07
Women's,800,Heats,BARROWMAN Harper,CAY,800,561.03,34.22,6.1,102.47
Women's,800,Heats,BOULAKBECH Jamila,TUN,50,31.12,31.12,5.82,107.4
Women's,800,Heats,BOULAKBECH Jamila,TUN,100,64.99,33.87,6.33,98.68
Women's,800,Heats,BOULAKBECH Jamila,TUN,150,97.95,32.96,6.16,101.4
Women's,800,Heats,BOULAKBECH Jamila,TUN,200,131.56,33.61,6.29,99.44
Women's,800,Heats,BOULAKBECH Jamila,TUN,250,164.55,32.99,6.17,101.31
Women's,800,Heats,BOULAKBECH Jamila,TUN,300,198.23,33.68,6.3,99.23
Women's,800,Heats,BOULAKBECH Jamila,TUN,350,231.54,33.31,6.23,100.34
Women's,800,Heats,BOULAKBECH Jamila,TUN,400,265.4,33.86,6.33,98.71
Women's,800,Heats,BOULAKBECH Jamila,TUN,450,298.46,33.06,6.18,101.09
Women's,800,Heats,BOULAKBECH Jamila,TUN,500,332.29,33.83,6.33,98.79
Women's,800,Heats,BOULAKBECH Jamila,TUN,550,365.55,33.26,6.22,100.49
Women's,800,Heats,BOULAKBECH Jamila,TUN,600,399.77,34.22,6.4,97.67
Women's,800,Heats,BOULAKBECH Jamila,TUN,650,433.64,33.87,6.33,98.68
Women's,800,Heats,BOULAKBECH Jamila,TUN,700,468.08,34.44,6.44,97.04
Women's,800,Heats,BOULAKBECH Jamila,TUN,750,501.68,33.6,6.28,99.47
Women's,800,Heats,BOULAKBECH Jamila,TUN,800,534.75,33.07,6.18,101.06
Women's,800,Heats,DEANS Caitlin,NZL,50,30.09,30.09,5.91,105.67
Women's,800,Heats,DEANS Caitlin,NZL,100,61.34,31.25,6.14,101.74
Women's,800,Heats,DEANS Caitlin,NZL,150,93.17,31.83,6.26,99.89
Women's,800,Heats,DEANS Caitlin,NZL,200,124.93,31.76,6.24,100.11
Women's,800,Heats,DEANS Caitlin,NZL,250,156.91,31.98,6.29,99.42
Women's,800,Heats,DEANS Caitlin,NZL,300,188.69,31.78,6.25,100.05
Women's,800,Heats,DEANS Caitlin,NZL,350,220.97,32.28,6.35,98.5
Women's,800,Heats,DEANS Caitlin,NZL,400,252.98,32.01,6.29,99.33
Women's,800,Heats,DEANS Caitlin,NZL,450,285.44,32.46,6.38,97.95
Women's,800,Heats,DEANS Caitlin,NZL,500,317.61,32.17,6.32,98.83
Women's,800,Heats,DEANS Caitlin,NZL,550,350.24,32.63,6.41,97.44
Women's,800,Heats,DEANS Caitlin,NZL,600,382.37,32.13,6.32,98.96
Women's,800,Heats,DEANS Caitlin,NZL,650,415.07,32.7,6.43,97.23
Women's,800,Heats,DEANS Caitlin,NZL,700,447.15,32.08,6.31,99.11
Women's,800,Heats,DEANS Caitlin,NZL,750,478.81,31.66,6.22,100.43
Women's,800,Heats,DEANS Caitlin,NZL,800,508.72,29.91,5.88,106.3
Women's,800,Heats,DIAKOVA Sofia,NAB,50,28.78,28.78,5.61,111.44
Women's,800,Heats,DIAKOVA Sofia,NAB,100,60.68,31.9,6.22,100.54
Women's,800,Heats,DIAKOVA Sofia,NAB,150,92.1,31.42,6.12,102.08
Women's,800,Heats,DIAKOVA Sofia,NAB,200,124.29,32.19,6.27,99.63
Women's,800,Heats,DIAKOVA Sofia,NAB,250,155.88,31.59,6.16,101.53
Women's,800,Heats,DIAKOVA Sofia,NAB,300,187.97,32.09,6.25,99.95
Women's,800,Heats,DIAKOVA Sofia,NAB,350,220.1,32.13,6.26,99.82
Women's,800,Heats,DIAKOVA Sofia,NAB,400,252.65,32.55,6.34,98.53
Women's,800,Heats,DIAKOVA Sofia,NAB,450,284.98,32.33,6.3,99.2
Women's,800,Heats,DIAKOVA Sofia,NAB,500,317.85,32.87,6.41,97.57
Women's,800,Heats,DIAKOVA Sofia,NAB,550,350.44,32.59,6.35,98.41
Women's,800,Heats,DIAKOVA Sofia,NAB,600,383.76,33.32,6.49,96.26
Women's,800,Heats,DIAKOVA Sofia,NAB,650,416.43,32.67,6.37,98.17
Women's,800,Heats,DIAKOVA Sofia,NAB,700,449.25,32.82,6.4,97.72
Women's,800,Heats,DIAKOVA Sofia,NAB,750,481.2,31.95,6.23,100.38
Women's,800,Heats,DIAKOVA Sofia,NAB,800,513.16,31.96,6.23,100.35
Women's,800,Heats,DINI Delfina,ARG,50,30.18,30.18,5.61,111.45
Women's,800,Heats,DINI Delfina,ARG,100,63.0,32.82,6.1,102.49
Women's,800,Heats,DINI Delfina,ARG,150,96.17,33.17,6.16,101.4
Women's,800,Heats,DINI Delfina,ARG,200,129.79,33.62,6.25,100.05
Women's,800,Heats,DINI Delfina,ARG,250,163.31,33.52,6.23,100.34
Women's,800,Heats,DINI Delfina,ARG,300,197.25,33.94,6.31,99.1
Women's,800,Heats,DINI Delfina,ARG,350,231.0,33.75,6.27,99.66
Women's,800,Heats,DINI Delfina,ARG,400,265.04,34.04,6.33,98.81
Women's,800,Heats,DINI Delfina,ARG,450,298.96,33.92,6.3,99.16
Women's,800,Heats,DINI Delfina,ARG,500,333.19,34.23,6.36,98.26
Women's,800,Heats,DINI Delfina,ARG,550,367.1,33.91,6.3,99.19
Women's,800,Heats,DINI Delfina,ARG,600,401.44,34.34,6.38,97.95
Women's,800,Heats,DINI Delfina,ARG,650,435.87,34.43,6.4,97.69
Women's,800,Heats,DINI Delfina,ARG,700,470.52,34.65,6.44,97.07
Women's,800,Heats,DINI Delfina,ARG,750,504.48,33.96,6.31,99.04
Women's,800,Heats,DINI Delfina,ARG,800,538.17,33.69,6.26,99.84
Women's,800,Heats,DURAES Diana,POR,50,30.17,30.17,5.69,109.76
Women's,800,Heats,DURAES Diana,POR,100,62.41,32.24,6.08,102.71
Women's,800,Heats,DURAES Diana,POR,150,94.81,32.4,6.12,102.21
Women's,800,Heats,DURAES Diana,POR,200,127.74,32.93,6.22,100.56
Women's,800,Heats,DURAES Diana,POR,250,160.74,33.0,6.23,100.35
Women's,800,Heats,DURAES Diana,POR,300,193.9,33.16,6.26,99.86
Women's,800,Heats,DURAES Diana,POR,350,227.27,33.37,6.3,99.24
Women's,800,Heats,DURAES Diana,POR,400,261.21,33.94,6.41,97.57
Women's,800,Heats,DURAES Diana,POR,450,294.86,33.65,6.35,98.41
Women's,800,Heats,DURAES Diana,POR,500,328.99,34.13,6.44,97.03
Women's,800,Heats,DURAES Diana,POR,550,362.98,33.99,6.42,97.43
Women's,800,Heats,DURAES Diana,POR,600,396.91,33.93,6.4,97.6
Women's,800,Heats,DURAES Diana,POR,650,430.6,33.69,6.36,98.29
Women's,800,Heats,DURAES Diana,POR,700,464.21,33.61,6.34,98.53
Women's,800,Heats,DURAES Diana,POR,750,497.53,33.32,6.29,99.38
Women's,800,Heats,DURAES Diana,POR,800,529.84,32.31,6.1,102.49
Women's,800,Heats,FAIRWEATHER Erika,NZL,50,28.3,28.3,5.63,110.91
Women's,800,Heats,FAIRWEATHER Erika,NZL,100,59.43,31.13,6.2,100.83
Women's,800,Heats,FAIRWEATHER Erika,NZL,150,90.43,31.0,6.17,101.25
Women's,800,Heats,FAIRWEATHER Erika,NZL,200,122.02,31.59,6.29,99.36
Women's,800,Heats,FAIRWEATHER Erika,NZL,250,153.22,31.2,6.21,100.6
Women's,800,Heats,FAIRWEATHER Erika,NZL,300,184.88,31.66,6.3,99.14
Women's,800,Heats,FAIRWEATHER Erika,NZL,350,216.09,31.21,6.21,100.57
Women's,800,Heats,FAIRWEATHER Erika,NZL,400,247.98,31.89,6.35,98.43
Women's,800,Heats,FAIRWEATHER Erika,NZL,450,279.39,31.41,6.25,99.93
Women's,800,Heats,FAIRWEATHER Erika,NZL,500,311.34,31.95,6.36,98.24
Women's,800,Heats,FAIRWEATHER Erika,NZL,550,343.04,31.7,6.31,99.02
Women's,800,Heats,FAIRWEATHER Erika,NZL,600,376.11,33.07,6.58,94.92
Women's,800,Heats,FAIRWEATHER Erika,NZL,650,407.71,31.6,6.29,99.33
Women's,800,Heats,FAIRWEATHER Erika,NZL,700,440.83,33.12,6.59,94.77
Women's,800,Heats,FAIRWEATHER Erika,NZL,750,472.23,31.4,6.25,99.96
Women's,800,Heats,FAIRWEATHER Erika,NZL,800,502.22,29.99,5.97,104.66
Women's,800,Heats,GAN Ching Hwee,SGP,50,29.86,29.86,5.84,107.03
Women's,800,Heats,GAN Ching Hwee,SGP,100,61.25,31.39,6.14,101.82
Women's,800,Heats,GAN Ching Hwee,SGP,150,93.51,32.26,6.31,99.07
Women's,800,Heats,GAN Ching Hwee,SGP,200,125.44,31.93,6.24,100.09
Women's,800,Heats,GAN Ching Hwee,SGP,250,157.81,32.37,6.33,98.73
Women's,800,Heats,GAN Ching Hwee,SGP,300,189.94,32.13,6.28,99.47
Women's,800,Heats,GAN Ching Hwee,SGP,350,222.34,32.4,6.34,98.64
Women's,800,Heats,GAN Ching Hwee,SGP,400,254.39,32.05,6.27,99.72
Women's,800,Heats,GAN Ching Hwee,SGP,450,286.67,32.28,6.31,99.01
Women's,800,Heats,GAN Ching Hwee,SGP,500,318.53,31.86,6.23,100.31
Women's,800,Heats,GAN Ching Hwee,SGP,550,350.84,32.31,6.32,98.92
Women's,800,Heats,GAN Ching Hwee,SGP,600,383.01,32.17,6.29,99.35
Women's,800,Heats,GAN Ching Hwee,SGP,650,415.38,32.37,6.33,98.73
Women's,800,Heats,GAN Ching Hwee,SGP,700,447.59,32.21,6.3,99.22
Women's,800,Heats,GAN Ching Hwee,SGP,750,480.03,32.44,6.34,98.52
Women's,800,Heats,GAN Ching Hwee,SGP,800,511.36,31.33,6.13,102.01
Women's,800,Heats,GOSE Isabel,GER,50,28.68,28.68,5.73,109.01
Women's,800,Heats,GOSE Isabel,GER,100,59.44,30.76,6.15,101.64
Women's,800,Heats,GOSE Isabel,GER,150,90.26,30.82,6.16,101.44
Women's,800,Heats,GOSE Isabel,GER,200,121.7,31.44,6.29,99.44
Women's,800,Heats,GOSE Isabel,GER,250,152.64,30.94,6.19,101.04
Women's,800,Heats,GOSE Isabel,GER,300,184.16,31.52,6.3,99.19
Women's,800,Heats,GOSE Isabel,GER,350,215.44,31.28,6.25,99.95
Women's,800,Heats,GOSE Isabel,GER,400,247.11,31.67,6.33,98.72
Women's,800,Heats,GOSE Isabel,GER,450,278.39,31.28,6.25,99.95
Women's,800,Heats,GOSE Isabel,GER,500,310.0,31.61,6.32,98.9
Women's,800,Heats,GOSE Isabel,GER,550,341.33,31.33,6.26,99.79
Women's,800,Heats,GOSE Isabel,GER,600,373.24,31.91,6.38,97.97
Women's,800,Heats,GOSE Isabel,GER,650,404.97,31.73,6.34,98.53
Women's,800,Heats,GOSE Isabel,GER,700,437.28,32.31,6.46,96.76
Women's,800,Heats,GOSE Isabel,GER,750,468.88,31.6,6.32,98.93
Women's,800,Heats,GOSE Isabel,GER,800,500.21,31.33,6.26,99.79
Women's,800,Heats,HAELL Thilda,SWE,50,30.58,30.58,5.74,108.85
Women's,800,Heats,HAELL Thilda,SWE,100,63.21,32.63,6.13,102.02
Women's,800,Heats,HAELL Thilda,SWE,150,95.87,32.66,6.13,101.92
Women's,800,Heats,HAELL Thilda,SWE,200,128.66,32.79,6.16,101.52
Women's,800,Heats,HAELL Thilda,SWE,250,161.89,33.23,6.24,100.17
Women's,800,Heats,HAELL Thilda,SWE,300,194.91,33.02,6.2,100.81
Women's,800,Heats,HAELL Thilda,SWE,350,228.4,33.49,6.29,99.4
Women's,800,Heats,HAELL Thilda,SWE,400,261.72,33.32,6.26,99.9
Women's,800,Heats,HAELL Thilda,SWE,450,295.33,33.61,6.31,99.04
Women's,800,Heats,HAELL Thilda,SWE,500,328.81,33.48,6.29,99.43
Women's,800,Heats,HAELL Thilda,SWE,550,363.01,34.2,6.42,97.33
Women's,800,Heats,HAELL Thilda,SWE,600,396.84,33.83,6.35,98.4
Women's,800,Heats,HAELL Thilda,SWE,650,431.21,34.37,6.45,96.85
Women's,800,Heats,HAELL Thilda,SWE,700,465.25,34.04,6.39,97.79
Women's,800,Heats,HAELL Thilda,SWE,750,499.7,34.45,6.47,96.63
Women's,800,Heats,HAELL Thilda,SWE,800,532.6,32.9,6.18,101.18
Women's,800,Heats,JACKL Vivien,HUN,50,30.63,30.63,5.85,106.78
Women's,800,Heats,JACKL Vivien,HUN,100,63.14,32.51,6.21,100.6
Women's,800,Heats,JACKL Vivien,HUN,150,96.13,32.99,6.3,99.14
Women's,800,Heats,JACKL Vivien,HUN,200,128.99,32.86,6.28,99.53
Women's,800,Heats,JACKL Vivien,HUN,250,161.82,32.83,6.27,99.62
Women's,800,Heats,JACKL Vivien,HUN,300,194.88,33.06,6.32,98.93
Women's,800,Heats,JACKL Vivien,HUN,350,228.08,33.2,6.34,98.51
Women's,800,Heats,JACKL Vivien,HUN,400,261.08,33.0,6.31,99.11
Women's,800,Heats,JACKL Vivien,HUN,450,294.67,33.59,6.42,97.37
Women's,800,Heats,JACKL Vivien,HUN,500,327.8,33.13,6.33,98.72
Women's,800,Heats,JACKL Vivien,HUN,550,361.38,33.58,6.42,97.4
Women's,800,Heats,JACKL Vivien,HUN,600,394.79,33.41,6.38,97.89
Women's,800,Heats,JACKL Vivien,HUN,650,428.07,33.28,6.36,98.27
Women's,800,Heats,JACKL Vivien,HUN,700,461.38,33.31,6.37,98.19
Women's,800,Heats,JACKL Vivien,HUN,750,494.51,33.13,6.33,98.72
Women's,800,Heats,JACKL Vivien,HUN,800,523.29,28.78,5.5,113.64
Women's,800,Heats,JOHNSON Moesha,AUS,50,29.61,29.61,5.8,107.83
Women's,800,Heats,JOHNSON Moesha,AUS,100,60.98,31.37,6.14,101.78
Women's,800,Heats,JOHNSON Moesha,AUS,150,92.93,31.95,6.25,99.93
Women's,800,Heats,JOHNSON Moesha,AUS,200,124.62,31.69,6.2,100.75
Women's,800,Heats,JOHNSON Moesha,AUS,250,156.56,31.94,6.25,99.96
Women's,800,Heats,JOHNSON Moesha,AUS,300,188.38,31.82,6.23,100.34
Women's,800,Heats,JOHNSON Moesha,AUS,350,220.87,32.49,6.36,98.27
Women's,800,Heats,JOHNSON Moesha,AUS,400,252.67,31.8,6.22,100.4
Women's,800,Heats,JOHNSON Moesha,AUS,450,285.3,32.63,6.39,97.85
Women's,800,Heats,JOHNSON Moesha,AUS,500,317.39,32.09,6.28,99.5
Women's,800,Heats,JOHNSON Moesha,AUS,550,350.09,32.7,6.4,97.64
Women's,800,Heats,JOHNSON Moesha,AUS,600,382.34,32.25,6.31,99.0
Women's,800,Heats,JOHNSON Moesha,AUS,650,415.19,32.85,6.43,97.19
Women's,800,Heats,JOHNSON Moesha,AUS,700,447.24,32.05,6.27,99.62
Women's,800,Heats,JOHNSON Moesha,AUS,750,479.86,32.62,6.39,97.88
Women's,800,Heats,JOHNSON Moesha,AUS,800,510.85,30.99,6.07,103.03
Women's,800,Heats,KAJIMOTO Ichika,JPN,50,29.99,29.99,5.91,105.77
Women's,800,Heats,KAJIMOTO Ichika,JPN,100,61.57,31.58,6.22,100.44
Women's,800,Heats,KAJIMOTO Ichika,JPN,150,93.8,32.23,6.35,98.42
Women's,800,Heats,KAJIMOTO Ichika,JPN,200,125.79,31.99,6.3,99.15
Women's,800,Heats,KAJIMOTO Ichika,JPN,250,158.08,32.29,6.36,98.23
Women's,800,Heats,KAJIMOTO Ichika,JPN,300,189.92,31.84,6.27,99.62
Women's,800,Heats,KAJIMOTO Ichika,JPN,350,222.32,32.4,6.38,97.9
Women's,800,Heats,KAJIMOTO Ichika,JPN,400,254.16,31.84,6.27,99.62
Women's,800,Heats,KAJIMOTO Ichika,JPN,450,286.5,32.34,6.37,98.08
Women's,800,Heats,KAJIMOTO Ichika,JPN,500,318.4,31.9,6.29,99.43
Women's,800,Heats,KAJIMOTO Ichika,JPN,550,350.71,32.31,6.37,98.17
Women's,800,Heats,KAJIMOTO Ichika,JPN,600,382.41,31.7,6.25,100.06
Women's,800,Heats,KAJIMOTO Ichika,JPN,650,414.3,31.89,6.28,99.46
Women's,800,Heats,KAJIMOTO Ichika,JPN,700,445.86,31.56,6.22,100.5
Women's,800,Heats,KAJIMOTO Ichika,JPN,750,477.53,31.67,6.24,100.16
Women's,800,Heats,KAJIMOTO Ichika,JPN,800,507.51,29.98,5.91,105.8
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,50,30.21,30.21,5.64,110.74
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,100,62.46,32.25,6.02,103.74
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,150,95.2,32.74,6.12,102.19
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,200,128.11,32.91,6.15,101.66
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,250,161.71,33.6,6.28,99.57
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,300,195.01,33.3,6.22,100.47
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,350,229.09,34.08,6.37,98.17
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,400,262.59,33.5,6.26,99.87
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,450,296.92,34.33,6.41,97.45
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,500,330.56,33.64,6.28,99.45
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,550,364.95,34.39,6.42,97.28
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,600,398.97,34.02,6.36,98.34
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,650,433.53,34.56,6.46,96.8
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,700,467.54,34.01,6.35,98.37
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,750,502.02,34.48,6.44,97.03
Women's,800,Heats,KALANDADZE Anna Sofia,GEO,800,535.29,33.27,6.22,100.56
Women's,800,Heats,KIM Chaeyun,KOR,50,30.17,30.17,5.7,109.57
Women's,800,Heats,KIM Chaeyun,KOR,100,62.36,32.19,6.09,102.69
Women's,800,Heats,KIM Chaeyun,KOR,150,95.09,32.73,6.19,101.0
Women's,800,Heats,KIM Chaeyun,KOR,200,127.82,32.73,6.19,101.0
Women's,800,Heats,KIM Chaeyun,KOR,250,160.99,33.17,6.27,99.66
Women's,800,Heats,KIM Chaeyun,KOR,300,193.73,32.74,6.19,100.97
Women's,800,Heats,KIM Chaeyun,KOR,350,226.89,33.16,6.27,99.69
Women's,800,Heats,KIM Chaeyun,KOR,400,259.89,33.0,6.24,100.17
Women's,800,Heats,KIM Chaeyun,KOR,450,293.12,33.23,6.28,99.48
Women's,800,Heats,KIM Chaeyun,KOR,500,326.49,33.37,6.31,99.06
Women's,800,Heats,KIM Chaeyun,KOR,550,360.6,34.11,6.45,96.91
Women's,800,Heats,KIM Chaeyun,KOR,600,394.92,34.32,6.49,96.32
Women's,800,Heats,KIM Chaeyun,KOR,650,429.02,34.1,6.45,96.94
Women's,800,Heats,KIM Chaeyun,KOR,700,463.32,34.3,6.48,96.38
Women's,800,Heats,KIM Chaeyun,KOR,750,496.45,33.13,6.26,99.78
Women's,800,Heats,KIM Chaeyun,KOR,800,528.92,32.47,6.14,101.81
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,50,28.82,28.82,5.66,110.38
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,100,60.16,31.34,6.16,101.5
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,150,91.38,31.22,6.13,101.89
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,200,123.21,31.83,6.25,99.94
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,250,154.62,31.41,6.17,101.28
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,300,186.7,32.08,6.3,99.16
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,350,218.42,31.72,6.23,100.29
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,400,250.63,32.21,6.33,98.76
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,450,282.71,32.08,6.3,99.16
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,500,315.12,32.41,6.37,98.15
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,550,347.29,32.17,6.32,98.88
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,600,380.05,32.76,6.44,97.1
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,650,412.1,32.05,6.3,99.25
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,700,444.76,32.66,6.42,97.4
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,750,477.02,32.26,6.34,98.61
Women's,800,Heats,KIRPICHNIKOVA Anastasiia,FRA,800,508.97,31.95,6.28,99.56
Women's,800,Heats,KOBRICH Kristel,CHI,50,30.63,30.63,5.89,106.06
Women's,800,Heats,KOBRICH Kristel,CHI,100,63.36,32.73,6.3,99.26
Women's,800,Heats,KOBRICH Kristel,CHI,150,95.68,32.32,6.22,100.51
Women's,800,Heats,KOBRICH Kristel,CHI,200,128.8,33.12,6.37,98.09
Women's,800,Heats,KOBRICH Kristel,CHI,250,161.23,32.43,6.24,100.17
Women's,800,Heats,KOBRICH Kristel,CHI,300,194.21,32.98,6.34,98.5
Women's,800,Heats,KOBRICH Kristel,CHI,350,226.74,32.53,6.26,99.87
Women's,800,Heats,KOBRICH Kristel,CHI,400,259.51,32.77,6.3,99.13
Women's,800,Heats,KOBRICH Kristel,CHI,450,291.85,32.34,6.22,100.45
Women's,800,Heats,KOBRICH Kristel,CHI,500,324.64,32.79,6.31,99.07
Women's,800,Heats,KOBRICH Kristel,CHI,550,357.16,32.52,6.26,99.9
Women's,800,Heats,KOBRICH Kristel,CHI,600,390.04,32.88,6.33,98.8
Women's,800,Heats,KOBRICH Kristel,CHI,650,422.61,32.57,6.27,99.74
Women's,800,Heats,KOBRICH Kristel,CHI,700,455.32,32.71,6.29,99.32
Women's,800,Heats,KOBRICH Kristel,CHI,750,487.72,32.4,6.23,100.27
Women's,800,Heats,KOBRICH Kristel,CHI,800,519.78,32.06,6.17,101.33
Women's,800,Heats,LEDECKY Katie,USA,50,28.08,28.08,5.68,110.09
Women's,800,Heats,LEDECKY Katie,USA,100,58.81,30.73,6.21,100.6
Women's,800,Heats,LEDECKY Katie,USA,150,89.53,30.72,6.21,100.63
Women's,800,Heats,LEDECKY Katie,USA,200,120.93,31.4,6.35,98.45
Women's,800,Heats,LEDECKY Katie,USA,250,151.42,30.49,6.16,101.39
Women's,800,Heats,LEDECKY Katie,USA,300,182.33,30.91,6.25,100.01
Women's,800,Heats,LEDECKY Katie,USA,350,213.45,31.12,6.29,99.34
Women's,800,Heats,LEDECKY Katie,USA,400,245.13,31.68,6.4,97.58
Women's,800,Heats,LEDECKY Katie,USA,450,276.01,30.88,6.24,100.11
Women's,800,Heats,LEDECKY Katie,USA,500,307.44,31.43,6.35,98.36
Women's,800,Heats,LEDECKY Katie,USA,550,338.45,31.01,6.27,99.69
Women's,800,Heats,LEDECKY Katie,USA,600,369.89,31.44,6.36,98.33
Women's,800,Heats,LEDECKY Katie,USA,650,400.6,30.71,6.21,100.66
Women's,800,Heats,LEDECKY Katie,USA,700,432.17,31.57,6.38,97.92
Women's,800,Heats,LEDECKY Katie,USA,750,463.39,31.22,6.31,99.02
Women's,800,Heats,LEDECKY Katie,USA,800,494.62,31.23,6.31,98.99
Women's,800,Heats,LI Bingjie,CHN,50,29.85,29.85,5.93,105.37
Women's,800,Heats,LI Bingjie,CHN,100,61.26,31.41,6.24,100.13
Women's,800,Heats,LI Bingjie,CHN,150,93.01,31.75,6.31,99.06
Women's,800,Heats,LI Bingjie,CHN,200,124.51,31.5,6.26,99.85
Women's,800,Heats,LI Bingjie,CHN,250,156.14,31.63,6.29,99.44
Women's,800,Heats,LI Bingjie,CHN,300,187.66,31.52,6.26,99.78
Women's,800,Heats,LI Bingjie,CHN,350,219.48,31.82,6.32,98.84
Women's,800,Heats,LI Bingjie,CHN,400,251.18,31.7,6.3,99.22
Women's,800,Heats,LI Bingjie,CHN,450,282.92,31.74,6.31,99.09
Women's,800,Heats,LI Bingjie,CHN,500,314.61,31.69,6.3,99.25
Women's,800,Heats,LI Bingjie,CHN,550,346.43,31.82,6.32,98.84
Women's,800,Heats,LI Bingjie,CHN,600,377.94,31.51,6.26,99.82
Women's,800,Heats,LI Bingjie,CHN,650,409.54,31.6,6.28,99.53
Women's,800,Heats,LI Bingjie,CHN,700,441.03,31.49,6.26,99.88
Women's,800,Heats,LI Bingjie,CHN,750,472.69,31.66,6.29,99.34
Women's,800,Heats,LI Bingjie,CHN,800,503.23,30.54,6.07,102.99
Women's,800,Heats,MISHARINA Kseniia,NAB,50,28.41,28.41,5.51,113.5
Women's,800,Heats,MISHARINA Kseniia,NAB,100,59.64,31.23,6.05,103.25
Women's,800,Heats,MISHARINA Kseniia,NAB,150,91.0,31.36,6.08,102.83
Women's,800,Heats,MISHARINA Kseniia,NAB,200,123.15,32.15,6.23,100.3
Women's,800,Heats,MISHARINA Kseniia,NAB,250,155.02,31.87,6.18,101.18
Women's,800,Heats,MISHARINA Kseniia,NAB,300,187.45,32.43,6.29,99.43
Women's,800,Heats,MISHARINA Kseniia,NAB,350,220.07,32.62,6.32,98.85
Women's,800,Heats,MISHARINA Kseniia,NAB,400,253.68,33.61,6.51,95.94
Women's,800,Heats,MISHARINA Kseniia,NAB,450,286.69,33.01,6.4,97.69
Women's,800,Heats,MISHARINA Kseniia,NAB,500,319.95,33.26,6.45,96.95
Women's,800,Heats,MISHARINA Kseniia,NAB,550,352.79,32.84,6.37,98.19
Women's,800,Heats,MISHARINA Kseniia,NAB,600,385.83,33.04,6.4,97.6
Women's,800,Heats,MISHARINA Kseniia,NAB,650,418.35,32.52,6.3,99.16
Women's,800,Heats,MISHARINA Kseniia,NAB,700,451.64,33.29,6.45,96.86
Women's,800,Heats,MISHARINA Kseniia,NAB,750,484.27,32.63,6.32,98.82
Women's,800,Heats,MISHARINA Kseniia,NAB,800,515.94,31.67,6.14,101.82
Women's,800,Heats,McINTOSH Summer,CAN,50,28.8,28.8,5.76,108.48
Women's,800,Heats,McINTOSH Summer,CAN,100,59.93,31.13,6.23,100.36
Women's,800,Heats,McINTOSH Summer,CAN,150,91.04,31.11,6.22,100.43
Women's,800,Heats,McINTOSH Summer,CAN,200,122.81,31.77,6.36,98.34
